id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;id_reservatorio
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;FONTES;94;132;2021-06-14;;;;10.36000000;32.00000000;;;32.00000000;;3.86999989;12.10999966;;;0.03000000;RLFONT
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;PEREIRA PASSOS;95;133;2021-06-14;86.24000000;;;10.36000000;124.00000000;0E-8;;124.00000000;;3.86999989;98.87000275;;0.03000000;0.03000000;RLPPAS
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;BARRA BRAUNA;96;185;2021-06-14;150.98000000;126.03000000;;58.00000000;44.00000000;0E-8;;44.00000000;;66.41999817;;;;;PBBBRA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;BATALHA;106;20;2021-06-14;793.78000000;755.73000000;47.34000000;43.96000000;95.00000000;0E-8;0E-8;95.00000000;0E-8;40.79000092;;40.79000092;1.87400000;5.43650000;PNUSBL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;S.DO FACÃO;107;21;2021-06-14;741.44000000;674.60000000;28.85000000;97.14000000;88.00000000;0E-8;0E-8;88.00000000;0E-8;66.51000214;;25.53000069;2.90900000;7.21870000;PNUHSF
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;EMBORCAÇÃO;108;24;2021-06-14;630.11000000;521.17000000;21.41000000;143.56000000;485.00000000;0E-8;;485.00000000;;139.38999939;;72.44999695;4.69500000;24.41740000;PREMBO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;NOVA PONTE;109;25;2021-06-14;785.84000000;695.24000000;15.63000000;70.76000214;107.43000031;0E-8;;107.43000031;;83.16000366;;83.16000366;4.72000000;4.32190000;PRNPON
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;MIRANDA;110;26;2021-06-14;694.69000000;623.84000000;55.27000000;114.99000000;132.00000000;0E-8;;132.00000000;;87.30000305;;4.30000019;1.00600000;7.72000000;ARMIRA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;C.BRANCO-1;111;27;2021-06-14;623.74000000;565.21000000;62.36000000;143.08000000;131.00000000;0E-8;10.00000000;141.00000000;;87.62999725;;0.54000002;0.61100000;8.55000000;PNCPB1
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;C.BRANCO-2;112;28;2021-06-14;564.81000000;517.74000000;;137.34000000;173.00000000;0E-8;;173.00000000;;88.41999817;;1.28999996;1.17600000;10.45810000;PNCPB2
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA-4;113;29;2021-06-14;842.24400000;771.81000000;93.07000000;36.93000031;60.16999817;5.51999998;6.00000000;65.69000244;66.00000000;47.83000183;;47.83000183;4.13200000;3.40870000;PNUCB4
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA-3;114;203;2021-06-14;771.29998779;729.58000000;80.73999786;82.19999695;54.00000000;12.00000000;0E-8;66.00000000;0E-8;60.41999817;;12.82999992;1.69600000;3.94420000;PNUCB3
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA;115;30;2021-06-14;593.08000000;515.84000000;88.86000000;124.29000000;192.00000000;0E-8;0E-8;192.00000000;0E-8;175.77000427;;115.44999695;1.28300000;10.45160000;COCORU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;ITUMBIARA;116;31;2021-06-14;499.09800000;435.18000000;10.01000000;805.83000000;1090.00000000;0E-8;0E-8;1090.00000000;0E-8;504.85000610;;101.48000336;7.92800000;62.54130000;PRITUM
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;C. DOURADA;117;32;2021-06-14;430.92000000;397.31000000;;1122.81000000;1147.00000000;0E-8;;1147.00000000;;531.90002441;;28.47999954;1.68600000;67.03060000;PRCDOU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;SÃO SIMÃO;118;33;2021-06-14;391.80000000;325.66000000;10.77000000;1086.00000000;1411.00000000;0E-8;;1411.00000000;;941.78997803;;412.30999756;12.16900000;112.64520000;PRSSIM
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CACU;119;311;2021-06-14;477.00000000;448.78000000;100.00000000;108.00000000;108.00000000;0E-8;0E-8;108.00000000;0E-8;82.81000000;;82.81000000;0.44400000;0.78160000;PNCACU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;B.COQUEIROS;120;312;2021-06-14;448.00000000;410.16000000;;105.00000000;105.00000000;0E-8;0E-8;105.00000000;0E-8;87.73999786;;3.43000000;0.68400000;0.80160000;PNUHBC
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;FOZ DO RIO CLARO;121;315;2021-06-14;354.00000000;326.25000000;;102.00000000;102.00000000;0E-8;0E-8;102.00000000;0E-8;97.33000183;;6.39000000;0.22100000;0.86130000;PNUFRC
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;SALTO;122;262;2021-06-14;446.55999756;394.92000000;;88.16000366;102.00000000;0E-8;0E-8;102.00000000;0E-8;96.08000183;;96.08000183;2.15800000;0.60160000;PNST
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;S.R.VERDINHO;123;241;2021-06-14;370.48999023;326.28000000;;107.08999634;102.00000000;0E-8;;102.00000000;0E-8;109.12000275;;8.02000046;0.95100000;0.65130000;PNSV
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;ESPORA;124;290;2021-06-14;582.33000000;530.80000000;77.56000000;47.02000000;50.00000000;0E-8;0E-8;50.00000000;0E-8;48.45999908;;48.45999908;0.64500000;0.13810000;PNUHES
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;JURUMIRIM;128;47;2021-06-14;562.63400000;531.67000000;31.67000000;75.91000000;101.00000000;0E-8;0E-8;101.00000000;0E-8;92.43000000;;92.43000000;9.65900000;7.90480000;PPJURU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;PIRAJU;129;48;2021-06-14;531.48000000;504.95000000;;106.09000000;107.00000000;0E-8;1.00000000;108.00000000;0E-8;96.25000000;;1.92999995;0.30600000;8.16840000;PPPJU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;CHAVANTES;131;49;2021-06-14;467.41600000;398.19000000;22.11000000;128.65000000;99.00000000;0E-8;0E-8;99.00000000;0E-8;140.02999878;;39.95000076;8.87700000;10.83160000;PPCHAV
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;OURINHOS;132;249;2021-06-14;398.00000000;385.56000000;;98.49000000;97.00000000;0E-8;2.00000000;99.00000000;0E-8;144.83999634;;3.46000004;0.08800000;10.87130000;PPORI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;SALTO GRANDE CS;133;50;2021-06-14;384.48999023;365.77000000;;171.27999878;156.00000000;0E-8;0E-8;156.00000000;0E-8;232.72999573;;86.70999908;0.22200000;14.32810000;PPSGCS
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;CANOAS II;134;51;2021-06-14;365.91000000;350.96000000;;157.38999939;146.61999512;0E-8;0E-8;146.61999512;0E-8;240.72000122;;6.80000019;0.51400000;14.59480000;PPCNO2
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;CANOAS I;135;52;2021-06-14;350.94000244;333.30000000;;166.38000488;143.00000000;0E-8;0E-8;143.00000000;0E-8;256.20001221;;14.48999977;0.69800000;14.93290000;PPCNO1
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;CAPIVARA;137;61;2021-06-14;330.17199707;284.06000000;64.50000000;337.04998779;439.00000000;0E-8;0E-8;439.00000000;0E-8;499.23001099;;155.75999451;13.49500000;22.66520000;PPCAPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;TAQUARUÇU;138;62;2021-06-14;283.67000000;258.01000000;;471.01000000;429.00000000;0E-8;0E-8;429.00000000;0E-8;545.09002686;;45.25000000;1.90300000;23.49680000;PPTAQU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;ROSANA;139;63;2021-06-14;257.61000000;235.57000000;;523.52001953;597.28997803;0E-8;0E-8;597.28997803;0E-8;653.29998779;;106.08999634;5.50700000;26.07740000;PPROSA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANA;PARANA;I. SOLTEIRA;142;34;2021-06-14;325.44000244;280.54000000;46.63000107;2407.00000000;2628.00000000;0E-8;0E-8;2628.00000000;-221.00000000;2132.73999023;;180.96000671;31.76600000;244.47060000;PNISOL
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;JUPIA;143;45;2021-06-14;279.41000000;257.99000000;;3136.28000000;3309.00000000;0E-8;12.00000000;3321.00000000;;2748.62011719;2719.12011719;246.19000244;9.05600000;332.67710000;PNJUPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;SAO DOMINGOS;144;153;2021-06-14;344.19000000;309.90000000;;95.31000000;98.00000000;6.00000000;0E-8;104.00000000;0E-8;95.38000000;;95.38000000;0.44300000;0.35970000;PNUHSD
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;PORTO PRIMAVERA;145;46;2021-06-14;257.25000000;236.81000000;;3988.64990234;4464.00000000;0E-8;4.00000000;4468.00000000;;3360.57006836;3331.07006836;618.09997559;48.46700000;351.37100000;PNPPRI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;ITAIPU;ITAIPU;146;66;2021-06-14;218.28000000;95.79000000;;6348.93000000;5198.00000000;0E-8;;5198.00000000;;5342.35986328;5312.85986328;1409.18994141;24.43800000;387.36480000;PNITAI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAGUAI;SUDESTE;MANSO;155;278;2021-06-14;281.29800415;224.47000000;33.08000183;46.72000122;127.00000000;0E-8;0E-8;127.00000000;0E-8;51.84999847;;51.84999847;7.53700000;0.27900000;PYUSMS
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;PONTE DE PEDRA;156;281;2021-06-14;395.73000000;150.81000000;;67.20999908;50.00000000;12.00000000;;62.00000000;;68.01000214;;68.01000214;0.37500000;0.83840000;PYPP
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA I;157;304;2021-06-14;411.73999023;320.22000000;;57.45000076;58.00000000;0E-8;2.00000000;60.00000000;;52.88999939;;52.88999939;0.02700000;0.47550000;PYUIQ
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA II;158;305;2021-06-14;320.15000000;180.82000000;;57.45000076;59.00000000;0E-8;;59.00000000;;52.88999939;;0E-8;0.00100000;;PYUIQ2
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;JAURU;159;195;2021-06-14;354.94000244;249.12000000;;66.23000336;65.00000000;0E-8;1.00000000;66.00000000;0E-8;64.93000031;;64.93000031;0.04000000;0.09000000;PYUJAU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;RETIRO BAIXO;172;155;2021-06-14;614.89001465;577.27000000;42.91999817;33.52999878;48.86000061;0E-8;0E-8;48.86000061;0E-8;37.25999832;;37.25999832;0.37800000;2.64970000;SFUHRB
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;TRÊS MARIAS;173;156;2021-06-14;566.35400000;515.88000000;63.86000000;133.77000000;409.00000000;0E-8;;409.00000000;;148.44999695;;111.08999634;19.16700000;9.37870000;SFTMAR
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;QUEIMADO;174;162;2021-06-14;826.07000732;630.32000000;74.98999786;11.22999954;36.00000000;0E-8;1.00000000;36.00000000;;19.85000038;;19.85000038;1.22200000;1.12000000;SFQMDO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;PONTE NOVA;182;105;2021-06-14;765.85000000;;64.72000000;2.45800000;;0E-8;;13.00000000;;7.00000000;;7.00000000;0.01800000;3.86810000;TIPONO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;BILLINGS;183;118;2021-06-14;743.44000000;;69.84000000;8.56999969;;0E-8;;18.98999977;;12.60000000;29.51000000;12.60000000;1.44700000;7.87940000;CBBILL
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;GUARAPIRANGA;184;117;2021-06-14;734.20000000;;66.93000000;7.00000000;;0E-8;;13.53999996;;15.43000000;;15.43000000;0.31800000;10.30940000;GPGUAR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;EDGARD SOUZA;185;107;2021-06-14;711.31000000;;39.95000000;70.00000000;;70.00000000;;70.00000000;;32.01000000;;68.97600000;0.01200000;;TIEDSO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;B. BONITA;186;37;2021-06-14;447.11000000;427.30000000;53.34000000;114.45000000;142.00000000;0E-8;0E-8;142.00000000;0E-8;152.80999756;122.61000061;110.75000000;5.98700000;53.27940000;TIBONI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;BARIRI;187;38;2021-06-14;427.23000000;403.96000000;;183.11999512;169.00000000;0E-8;0E-8;169.00000000;0E-8;188.47999573;157.92999268;32.18000031;1.65000000;62.35290000;TIBARI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;IBITINGA;188;39;2021-06-14;403.73000000;381.66000000;;194.19000244;220.00000000;0E-8;0E-8;220.00000000;0E-8;254.44999695;223.32000732;61.90999985;3.12100000;69.61260000;TIIBIT
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;PROMISSÃO;189;40;2021-06-14;381.91000000;357.65000000;49.61000000;262.11999512;216.22999573;0E-8;0E-8;216.22999573;0E-8;311.42001343;278.54000854;32.00000000;14.04000000;74.42840000;TIPROM
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;N. AVANHANDAVA;190;42;2021-06-14;357.71000000;325.55000000;;175.69999695;222.00000000;0E-8;0E-8;222.00000000;0E-8;345.67001343;312.10000610;12.63000011;6.08300000;80.07810000;TINAVA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;TRÊS IRMÃOS;191;43;2021-06-14;325.54000000;279.59000000;48.35000000;237.89000000;177.00000000;0E-8;;177.00000000;221.00000000;383.72000122;96.11000061;11.55000019;20.27100000;86.46000000;TITIRM
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;SUDESTE;HENRY BORDEN;192;119;2021-06-14;727.18000000;1.14000000;;4.00000000;6.13000011;0E-8;;6.00000000;;0E-8;32.23000000;0E-8;0E-8;;GPHBOR
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TOCANTINS;SUDESTE;SERRA DA MESA;206;251;2021-06-14;439.78000000;337.05000000;36.40000000;226.21000000;607.00000000;0E-8;0E-8;607.00000000;0E-8;290.17001343;;290.17001343;26.10500000;23.84030000;TOSMES
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;CANA BRAVA;207;252;2021-06-14;332.66000000;288.15000000;;620.00000000;620.00000000;0E-8;;620.00000000;;309.42999268;;19.09000015;3.26900000;23.99000000;TOUHCB
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;SAO SALVADOR;208;253;2021-06-14;286.96000000;262.60000000;;653.04000000;639.00000000;0E-8;;639.00000000;;328.66000366;;18.75000000;2.19300000;24.19000000;TOUHSA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TOCANTINS;SUDESTE;PEIXE ANGICAL;209;257;2021-06-14;262.39001465;234.69000000;67.77999878;855.00000000;855.00000000;0E-8;;855.00000000;;477.08999634;;147.94000244;5.31200000;29.76030000;TOUHPA
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;LAJEADO;210;261;2021-06-14;212.08000000;172.34000000;;983.80999756;746.78002930;25.00000000;0E-8;771.78002930;;643.50000000;;155.08999634;9.84800000;32.39840000;TOLAJ
S;Sul;Reservatório com Usina;CAPIVARI;SUL;G. P. SOUZA;21;115;2021-06-14;841.50000000;;73.08000183;11.84000015;13.00000000;0E-8;0E-8;13.00000000;;10.14000034;;10.14000034;0.28600000;0.05000000;CASPSO
S;Sul;Fio dagua;ITAJAI;SUL;SALTO PILAO;46;215;2021-06-14;318.82000000;113.40000000;;94.96000000;87.00000000;0E-8;8.00000000;95.00000000;0E-8;78.18000000;;78.18000000;0E-8;0.22000000;IAUHSP
S;Sul;Reservatório com Usina;IGUACU;IGUACU;G. B. MUNHOZ;47;74;2021-06-14;733.29998779;605.54000000;71.90000153;169.93000000;119.00000000;0E-8;0E-8;119.00000000;;186.85000610;;186.85000610;2.59800000;6.34740000;IGGBMU
S;Sul;Reservatório com Usina;IGUACU;IGUACU;SEGREDO;48;76;2021-06-14;605.48999023;498.31000000;68.98999786;137.08000183;110.00000000;0E-8;0E-8;110.00000000;-6.00000000;205.46000671;212.41000366;19.12000084;2.08400000;6.41770000;IGSEGR
S;Sul;Reservatório com Usina;IGUACU;IGUACU;SANTA CLARA-PR;49;71;2021-06-14;797.00000000;706.30000000;46.50000000;11.03999996;3.76999998;0E-8;7.26999998;11.03999996;;12.14999962;;12.14999962;0.25300000;0.40000000;IGSCL
S;Sul;Fio dagua;IGUACU;IGUACU;FUNDÃO;50;72;2021-06-14;705.32000000;605.46000000;;10.47000027;3.73000002;0E-8;7.55000019;11.27999973;;13.15999985;;0.93000001;0.04500000;0.41000000;IGFND
S;Sul;Reservatório sem usina;IGUACU;IGUACU;JORDÃO;51;73;2021-06-14;605.45001221;538.43000000;41.75999832;14.96000004;0E-8;0E-8;10.00000000;10.00000000;6.00000000;16.95000076;10.00000000;3.73000002;0.02500000;0.41000000;JDJORD
S;Sul;Reservatório com Usina;IGUACU;IGUACU;SALTO SANTIAGO;52;77;2021-06-14;498.45001221;396.37000000;64.26000214;125.00000000;125.00000000;0E-8;;125.00000000;;229.19000244;;7.61000013;4.78000000;7.10740000;IGSSAN
S;Sul;Fio dagua;IGUACU;IGUACU;SALTO OSORIO;53;78;2021-06-14;396.33999634;323.73000000;;121.62999725;100.00000000;28.00000000;;128.00000000;;230.63000488;;3.00999999;1.39200000;7.23740000;IGSOSO
S;Sul;Fio dagua;IGUACU;IGUACU;SALTO CAXIAS;54;82;2021-06-14;323.58999634;258.50000000;;125.87000275;250.00000000;82.00000000;0E-8;332.00000000;;246.33999634;;18.93000031;3.41400000;8.26740000;IGSCAX
S;Sul;Fio dagua;IGUACU;IGUACU;BAIXO IGUACU;55;83;2021-06-14;258.73000000;241.17000000;;338.58000000;188.00000000;88.00000000;0E-8;276.00000000;0E-8;251.13000488;;7.57000017;0E-8;9.13580000;IGUHBI
S;Sul;Reservatório sem usina;JACUI;SUL;ERNESTINA;68;110;2021-06-14;486.82000732;;39.61999893;27.00000000;;12.00000000;;27.00000000;;27.83000000;;27.83000000;0.81800000;0.02000000;JIERNE
S;Sul;Reservatório com Usina;JACUI;SUL;PASSO REAL;69;111;2021-06-14;314.98000000;279.34000000;37.04000000;178.56000000;59.00000000;0E-8;;59.00000000;;208.19000244;;176.52999878;6.13500000;0.34000000;JIPREA
S;Sul;Fio dagua;JACUI;SUL;JACUI;70;112;2021-06-14;279.10000000;183.14000000;;59.90000000;68.00000000;0E-8;;68.00000000;;211.86000061;;1.70000005;0.14200000;0.35000000;JIJACU
S;Sul;Fio dagua;JACUI;SUL;ITAUBA;71;113;2021-06-14;181.42000000;93.94000000;;108.80000000;50.00000000;0E-8;;50.00000000;;261.58999634;;39.41999817;0.79000000;0.41970000;JIITAU
S;Sul;Fio dagua;JACUI;SUL;D. FRANCISCA;72;114;2021-06-14;92.70000000;53.02000000;;90.44999695;107.00000000;0E-8;;107.00000000;;308.29998779;;43.83000183;0.87000000;0.46970000;JIUDFR
S;Sul;Fio dagua;JACUI;SUL;CASTRO ALVES;73;97;2021-06-14;240.09000000;147.84000000;;202.01000000;157.00000000;39.00000000;19.00000000;215.00000000;0E-8;202.45000000;;202.45000000;0.17600000;0.26190000;JIUHCA
S;Sul;Fio dagua;JACUI;SUL;MONTE CLARO;74;98;2021-06-14;147.00000000;107.16000000;;313.06000000;312.00000000;13.00000000;6.00000000;331.00000000;0E-8;308.91000000;;95.59000000;0.03200000;1.05190000;JIUHMC
S;Sul;Fio dagua;JACUI;SUL;14 DE JULHO;75;99;2021-06-14;103.75000000;71.54000000;;344.58000000;334.00000000;5.00000000;29.00000000;368.00000000;0E-8;333.57000732;;12.17000000;0.12800000;1.48190000;JIUHQJ
S;Sul;Reservatório com Usina;PARANAPANEMA;IGUACU;MAUA;136;57;2021-06-14;631.26000000;511.81000000;55.29000000;77.00000000;58.00000000;0E-8;19.00000000;77.00000000;;78.38999939;;78.38999939;2.33300000;1.51970000;PPUHMU
S;Sul;Reservatório com Usina;URUGUAI;SUL;GARIBALDI;161;89;2021-06-14;704.51000977;659.82000000;79.29000092;193.52000427;208.03999329;0E-8;13.46000004;221.50000000;0E-8;171.08999634;;171.08999634;0.93800000;0.76970000;RIGAR
S;Sul;Reservatório com Usina;URUGUAI;SUL;CAMPOS NOVOS;162;90;2021-06-14;658.51000000;474.78000000;70.20000000;199.91000366;52.91999817;0E-8;0E-8;52.91999817;0E-8;192.41999817;;18.17000008;1.19100000;0.83940000;RIUHCN
S;Sul;Reservatório com Usina;URUGUAI;SUL;BARRA GRANDE;163;86;2021-06-14;639.58001709;479.88000000;71.12000275;191.08000183;0E-8;31.34000015;0E-8;31.34000015;0E-8;194.47000122;;194.47000122;3.05700000;0.32970000;RIUHBG
S;Sul;Reservatório com Usina;URUGUAI;SUL;MACHADINHO;164;91;2021-06-14;473.41000366;374.83000000;53.13000107;158.85000610;0E-8;126.00000000;;126.00000000;;519.11999512;;80.01000214;1.90600000;1.38900000;RIUHMA
S;Sul;Fio dagua;URUGUAI;SUL;ITÁ;165;92;2021-06-14;368.01000977;264.42000000;;278.42001343;123.00000000;93.00000000;;216.00000000;;768.39001465;;175.52000427;6.07700000;2.84840000;RIITÁ
S;Sul;Reservatório com Usina;URUGUAI;SUL;PASSO FUNDO;166;93;2021-06-14;592.95001221;334.98000000;52.79999924;65.86000061;0E-8;0E-8;;0E-8;;62.81999969;;62.81999969;4.14000000;0.33970000;PFPFUN
S;Sul;Fio dagua;URUGUAI;SUL;MONJOLINHO;167;94;2021-06-14;327.50000000;264.53000000;;37.09999847;47.00000000;0E-8;0E-8;47.00000000;0E-8;112.13999939;;44.93000031;0.24300000;0.40000000;RIUHMO
S;Sul;Fio dagua;URUGUAI;SUL;FOZ CHAPECO;168;103;2021-06-14;264.41000000;210.96000000;;306.20001221;179.58000183;172.13999939;0E-8;351.72000122;0E-8;1092.95996094;;68.83000183;3.52600000;4.04810000;RIUHFC
S;Sul;Reservatório com Usina;URUGUAI;SUL;QUEBRA QUEIXO;169;95;2021-06-14;547.34997559;426.18000000;65.11000061;5.59000015;13.96000004;0E-8;1.00000000;14.96000004;0E-8;10.18999958;;10.18999958;0.12100000;0.08000000;RIUQQX
S;Sul;Fio dagua;URUGUAI;SUL;SAO JOSE;170;101;2021-06-14;154.39999390;133.02000000;;326.39001465;264.00000000;65.00000000;0E-8;329.00000000;0E-8;327.91000366;;327.91000366;0.75300000;0.55970000;RIUSJO
S;Sul;Fio dagua;URUGUAI;SUL;PASSO SAO JOAO;171;102;2021-06-14;128.30000305;99.06000000;;344.63000488;287.00000000;62.00000000;0E-8;349.00000000;0E-8;383.73999023;;12.25000000;0.75300000;0.58970000;RIUHPJ
NE;Nordeste;Fio dagua;JEQUITINHONHA;NORDESTE;ITAPEBI;67;154;2021-06-15;109.41999817;26.35000000;;51.87000000;2.00000000;42.00000000;0E-8;44.00000000;0E-8;29.68000031;;4.92999983;1.56800000;3.69000000;JEUITP
NE;Nordeste;Reservatório com Usina;PARAGUACU;NORDESTE;PEDRA DO CAVALO;104;189;2021-06-15;113.11000000;3.43000000;81.67000000;8.00000000;12.00000000;0E-8;;12.00000000;13.00000000;11.52000046;;11.52000046;;;PGUCV
NE;Nordeste;Reservatório com Usina;PARNAIBA;NORDESTE;BOA ESPERANÇA;105;190;2021-06-15;303.98000000;258.72000000;99.58000000;247.00000000;247.00000000;0E-8;;247.00000000;;249.47999573;;249.47999573;7.59000000;4.75000000;PIBESP
NE;Nordeste;Reservatório com Usina;SAO FRANCISCO;NORDESTE;SOBRADINHO;175;169;2021-06-15;389.29000000;362.18000000;60.14000000;610.00000000;1328.00000000;0E-8;;1328.00000000;;499.29000854;;311.29000854;;;SFSOBR
NE;Nordeste;Reservatório com Usina;SAO FRANCISCO;NORDESTE;ITAPARICA;176;172;2021-06-15;302.16000000;251.44000000;59.85000000;1240.00000000;1095.00000000;0E-8;;1095.00000000;;508.35998535;;0E-8;;;SFLGON
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;MOXOTO;177;173;2021-06-15;251.47000000;229.79000000;;1087.56994629;0E-8;0E-8;;0E-8;1080.00000000;516.10998535;;0E-8;;;SFMOXO
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;P. AFONSO 1,2,3;178;174;2021-06-15;229.78000000;143.18000000;;0E-8;0E-8;0E-8;;0E-8;;516.10998535;;0E-8;;;SFP123
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;P. AFONSO 4;179;175;2021-06-15;251.25000000;137.91000000;;1018.13000488;1076.00000000;0E-8;;1076.00000000;;516.10998535;;;;;SFPAF4
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;XINGO;180;178;2021-06-15;137.55000000;14.94000000;;1076.00000000;1103.00000000;0E-8;;1103.00000000;;518.83001709;;0E-8;;;SFXING
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;CACHOEIRA CALDEIRAO;1;204;2021-06-15;57.30000000;42.76000000;;2255.00000000;1338.00000000;918.00000000;;2255.00000000;;2180.09008789;;2180.09008789;-0.32200000;;AAUCCA
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;COARACY NUNES;2;280;2021-06-15;41.84000000;21.83000000;;2319.68994141;403.00000000;1920.00000000;0E-8;2322.69995117;0E-8;2191.05004883;;6.61000013;;0.01000000;AMUHCN
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;FERREIRA GOMES;3;284;2021-06-15;20.44000053;4.53000000;;2177.58007813;1599.00000000;558.00000000;0E-8;2157.00000000;0E-8;2213.01000977;;17.62999916;-0.15800000;0.02000000;AAFGO
