id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;id_reservatorio
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;P. AFONSO 1,2,3;178;174;2018-09-27;230.01000000;168.54000000;;-5.79000000;0E-8;0E-8;;0E-8;;405.27000000;;;;;SFP123
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;P. AFONSO 4;179;175;2018-09-27;251.17000000;137.64000000;;561.00000000;559.00000000;0E-8;;561.00000000;;405.27000000;;;;;SFPAF4
NE;Nordeste;Fio dagua;SAO FRANCISCO;NORDESTE;XINGO;180;178;2018-09-27;137.20000000;13.70000000;;449.39000000;578.00000000;46.00000000;;623.00000000;;405.27000000;;0E-8;;;SFXING
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;CACHOEIRA CALDEIRAO;1;204;2018-09-27;58.30000000;42.15000000;;365.49000000;337.00000000;0E-8;;337.00000000;;368.53000000;;284.38000000;-0.07100000;;AAUCCA
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;COARACY NUNES;2;280;2018-09-27;42.13000000;21.24000000;;332.06000000;269.00000000;46.00000000;0E-8;314.00000000;0E-8;369.59000000;;0.86000000;;0.01000000;AMUHCN
N;Norte;Fio dagua;ARAGUARI;MANAUS-AMAPA;FERREIRA GOMES;3;284;2018-09-27;20.71000000;2.38000000;;314.30000000;322.00000000;0E-8;0E-8;322.00000000;0E-8;372.65000000;;2.30000000;-0.05600000;;AAFGO
N;Norte;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;BALBINA;10;277;2018-09-27;49.07000000;25.29000000;56.10000000;238.91000000;480.00000000;0E-8;0E-8;480.00000000;0E-8;229.39000000;;167.94000000;-9.46700000;0.03000000;AMUHBB
N;Norte;Reservatório com Usina;AMAZONAS;BELO MONTE;CURUA-UNA;16;272;2018-09-27;31.07000000;10.80000000;76.66000000;94.44000000;168.00000000;0E-8;0E-8;168.00000000;0E-8;95.00000000;;94.96000000;0.48000000;0.07000000;CRCURU
N;Norte;Fio dagua;AMAZONAS;MANAUS-AMAPA;STO ANTONIO DO JARI;17;286;2018-09-27;29.64000000;2.99000000;;553.64000000;536.00000000;0E-8;;536.00000000;;565.48000000;;437.98000000;-0.24500000;0.78000000;AMSAJ
N;Norte;Fio dagua;AMAZONAS;BELO MONTE;BELO MONTE;18;288;2018-09-27;96.72000000;3.45000000;;0E-8;525.00000000;0E-8;0E-8;0E-8;0E-8;0E-8;0E-8;0E-8;0E-8;;AMUSBM
N;Norte;Fio dagua;AMAZONAS;BELO MONTE;PIMENTAL;19;314;2018-09-27;96.75000000;82.52000000;;334.11000000;715.00000000;0E-8;0E-8;715.99000000;347.49400000;371.76000000;585.33000000;585.33000000;0E-8;6.76400000;AMUSPM
N;Norte;Fio dagua;TOCANTINS;NORTE;ESTREITO;211;267;2018-09-27;155.87000000;130.34000000;;1001.99000000;939.00000000;0E-8;;939.00000000;;721.41000000;;576.60000000;17.08400000;23.46200000;TOUHET
N;Norte;Reservatório com Usina;TOCANTINS;NORTE;TUCURUI;212;275;2018-09-27;67.75000000;6.51000000;58.08000000;1361.83000000;7305.00000000;0E-8;0E-8;7305.00000000;0E-8;1205.65000000;;483.45001221;23.64300000;63.30600000;TOTUCU
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;GUAPORE;4;196;2018-09-27;479.17000000;304.09000000;;31.93000000;28.00000000;0E-8;3.00000000;31.00000000;0E-8;32.21000000;;34.04000000;0.03700000;0.04000000;AMUGUA
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;JIRAU;5;285;2018-09-27;82.50000000;70.90000000;;5022.69000000;5023.00000000;0E-8;0E-8;5022.69000000;0E-8;5372.21000000;;4796.90000000;-3.12700000;56.74000000;AMUHJI
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;SANTO ANTONIO;6;287;2018-09-27;70.68000000;46.51000000;;5148.12000000;5205.00000000;0E-8;10.00000000;5215.00000000;0E-8;5478.67000000;;205.99000000;-6.45100000;56.74000000;AMUSSN
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;MADEIRA;SAMUEL;7;279;2018-09-27;84.54000000;55.57000000;45.05000000;44.52000000;492.00000000;0E-8;0E-8;492.00000000;0E-8;48.27000000;;45.45000000;1.33900000;0.33600000;AMSU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;MADEIRA;RONDON II;8;276;2018-09-27;265.40000000;204.13000000;40.98000000;67.39000000;62.00000000;0E-8;12.00000000;74.00000000;0E-8;63.36000000;;98.12000000;0.14000000;0.23600000;AMUHRD
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;MADEIRA;DARDANELOS;9;310;2018-09-27;213.56000000;112.73000000;;43.06000000;0E-8;43.00000000;;43.00000000;0E-8;43.23000000;;73.17000000;0.00200000;0.16600000;AMDA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;AMAZONAS;;SINOP;11;227;2018-09-27;273.02000000;;0E-8;451.21000000;0E-8;449.13000000;;449.13000000;;446.35000000;;405.96000000;;;AMSNPE
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;COLIDER;12;228;2018-09-27;271.91000000;248.06000000;;502.72000000;0E-8;484.00000000;0E-8;484.00000000;;490.89000000;;37.84000000;0E-8;;AMCLR
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;TELES PIRES;14;229;2018-09-27;220.44000000;161.33000000;;545.00000000;545.00000000;0E-8;0E-8;545.00000000;0E-8;578.97000000;;210.53000000;1.39900000;7.00800000;AMUHTP
SE;Sudeste/Centro-Oeste;Fio dagua;AMAZONAS;TELES PIRES;SAO MANOEL;15;230;2018-09-27;161.24000000;132.80000000;;543.40000000;472.00000000;0E-8;;472.00000000;;575.26000000;;1.91000000;0E-8;;AMUSMA
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;CANDONGA;22;139;2018-09-27;312.52000000;275.04000000;;37.81000000;0E-8;39.15000000;0E-8;39.15000000;0E-8;39.87000000;;39.87000000;0.03100000;1.13400000;DCUHEC
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;GUILM. AMORIM;23;192;2018-09-27;494.86000000;376.80000000;;19.11000000;22.00000000;0E-8;0E-8;22.00000000;0E-8;19.54000000;;19.54000000;0.01700000;0.63000000;PCGAMO
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;SA CARVALHO;24;193;2018-09-27;372.28000000;255.73000000;;25.00000000;25.00000000;0E-8;;25.00000000;;21.82000000;;2.12000000;0.00600000;0.64000000;DCSCAR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;DOCE;SUDESTE;SANTONIO CM;25;193;2018-09-27;361.19000000;;;29.00000000;;4.00000000;;31.00000000;13.00000000;;;;;;DCSACM
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;SALTO GRANDE CM;26;134;2018-09-27;355.33000000;;;37.61000000;35.00000000;0E-8;;35.00000000;;38.05000000;;38.05000000;0.12800000;0.31400000;SASGCM
SE;Sudeste/Centro-Oeste;Reservatório com Usina;DOCE;SUDESTE;PORTO ESTRELA;27;135;2018-09-27;255.09000000;204.57000000;70.98000000;32.62000000;45.00000000;0E-8;0E-8;45.00000000;0E-8;39.95000000;;1.82000000;0.08500000;0.34000000;DCPORT
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;BAGUARI;28;141;2018-09-27;184.90000000;165.11000000;;195.93000000;175.00000000;0E-8;;197.50000000;;149.56000000;;43.86000000;0.15900000;5.67600000;DCUBAG
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;AIMORES;29;143;2018-09-27;89.95000000;60.42000000;;213.00000000;197.00000000;16.00000000;0E-8;213.00000000;;223.40000000;;69.05000000;0.18300000;8.47600000;DCAIMO
SE;Sudeste/Centro-Oeste;Fio dagua;DOCE;SUDESTE;MASCARENHAS;30;144;2018-09-27;59.80000000;37.77000000;;273.49000000;289.00000000;0E-8;;289.00000000;;258.67000000;;34.90000000;0.05000000;10.91200000;DCMASC
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;CAMARGOS;31;1;2018-09-27;909.92000000;885.80000000;69.77000000;46.00000000;46.00000000;0E-8;;46.00000000;;44.59000000;;44.59000000;0.55300000;0.36600000;GRCAMA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;ITUTINGA;32;2;2018-09-27;885.66000000;856.31000000;;51.87300000;53.00000000;0E-8;;53.00000000;;44.59000000;;0E-8;;;GRITUT
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;FUNIL-MG;33;4;2018-09-27;807.94000000;766.69000000;;79.95000000;84.00000000;0E-8;;84.00000000;;86.84000000;;40.78000000;0.46000000;2.61000000;GRFUNI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;FURNAS;34;6;2018-09-27;754.87800000;669.97000000;17.93000000;214.31000000;701.00000000;0E-8;0E-8;701.00000000;0E-8;239.20000000;;143.97000000;9.45200000;9.65800000;GRFURN
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;M. MORAES;35;7;2018-09-27;655.22000000;621.22000000;12.71000000;749.00000000;749.00000000;0E-8;0E-8;749.00000000;0E-8;292.65000000;;34.72000000;2.02300000;10.70800000;GRMMOR
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;L. C. BARRETO;36;8;2018-09-27;621.23000000;558.38000000;;758.58000000;769.00000000;0E-8;0E-8;769.00000000;0E-8;309.98000000;;8.01000000;0.61300000;10.95800000;GRLCBA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;JAGUARA;37;9;2018-09-27;558.31000000;513.01000000;;821.80000000;512.00000000;272.00000000;;783.60000000;;318.95000000;;3.32000000;0.53600000;11.16800000;GRJAGU
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;IGARAPAVA;38;10;2018-09-27;511.95000000;495.00000000;;800.00000000;800.00000000;0E-8;0E-8;800.00000000;;337.91000000;;9.49000000;0.91600000;11.48800000;GRIGAR
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;VOLTA GRANDE;39;11;2018-09-27;494.22000000;465.97000000;;819.15000000;932.00000000;0E-8;;932.00000000;;366.22000000;;21.18000000;3.68000000;13.77800000;GRVGRA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;P. COLOMBIA;40;12;2018-09-27;466.08000000;443.39000000;;977.97000000;962.00000000;0E-8;0E-8;962.00000000;0E-8;412.65000000;;43.51000000;2.73500000;23.90800000;GRPCOL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;CACONDE;41;14;2018-09-27;838.18000000;749.50000000;25.36000000;17.98000000;13.00000000;0E-8;;13.00000000;0E-8;19.15000000;;19.15000000;0.19100000;0.92000000;PDCACO
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;E. DA CUNHA;42;15;2018-09-27;664.88000000;574.55000000;;24.50000000;26.00000000;0E-8;;26.00000000;0E-8;31.90000000;;12.09000000;0.01400000;2.57000000;PDECUN
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;LIMOEIRO;43;16;2018-09-27;573.00000000;545.95000000;;23.97000000;22.00000000;0E-8;;22.00000000;0E-8;32.55000000;;0.48000000;;;PDLIMO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;MARIMBONDO;44;17;2018-09-27;430.48000000;381.35000000;11.73000000;1150.37000000;1280.00000000;0E-8;0E-8;1280.00000000;0E-8;640.36000000;;193.37000000;3.23600000;76.50800000;GRMARI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;A. VERMELHA;45;18;2018-09-27;375.76000000;327.21000000;19.86000000;1428.50000000;1377.00000000;0E-8;0E-8;1377.00000000;0E-8;834.79000000;;182.34000000;8.90700000;86.64800000;GRAGVL
SE;Sudeste/Centro-Oeste;Fio dagua;ITABAPOANA;SUDESTE;ROSAL;65;217;2018-09-27;555.19000000;360.17000000;;10.88000000;0E-8;10.10000000;2.00000000;11.00000000;;11.07000000;;11.07000000;0.01000000;0.17400000;ITRSL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;JEQUITINHONHA;SUDESTE;IRAPE;66;148;2018-09-27;486.76000000;332.13000000;31.25000000;10.42000000;136.00000000;0E-8;;136.00000000;;10.86000000;;10.86000000;2.63200000;0.43400000;JEIRAP
SE;Sudeste/Centro-Oeste;Fio dagua;MUCURI;SUDESTE;STA.CLARA-MG;76;283;2018-09-27;83.36000000;32.70000000;;6.38000000;0E-8;8.00000000;0E-8;8.00000000;0E-8;7.62000000;;7.62000000;0.06000000;1.17600000;MUSCLA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;PARAIBUNA;79;121;2018-09-27;700.51000000;625.85000000;24.49000000;42.39000000;84.00000000;0E-8;0E-8;84.00000000;;37.84000000;;37.84000000;1.22100000;0.16200000;PBPARA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SANTA BRANCA;80;122;2018-09-27;613.20000000;576.79000000;37.33000000;95.54000000;105.00000000;0E-8;;105.00000000;;40.38000000;;3.34000000;0.13400000;0.18800000;PBSTAB
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;JAGUARI;81;120;2018-09-27;610.67000000;556.10000000;29.59000000;9.44000000;10.00000000;0E-8;0E-8;10.00000000;7.77000000;9.44000000;;9.44000000;0.47900000;0.10600000;PBJAGU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;FUNIL;82;123;2018-09-27;452.83000000;394.60000000;28.98000000;150.78000000;184.00000000;0E-8;0E-8;184.00000000;0E-8;75.72000000;;34.59000000;0.30900000;7.40400000;PBFUNI
SE;Sudeste/Centro-Oeste;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;SUDESTE;SANTA CECILIA;83;125;2018-09-27;352.45000000;349.05000000;;184.69000000;;71.60000000;;71.60000000;118.30000000;89.63000000;;14.23000000;0.00600000;8.13800000;PBSTAC
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;PICADA;84;126;2018-09-27;658.77000000;525.84000000;;12.03000000;13.00000000;0E-8;1.00000000;14.00000000;;12.13000000;;12.13000000;0.01200000;0.08200000;PBPCDA
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;SOBRAGI;85;127;2018-09-27;436.97000000;355.28000000;;30.00000000;22.23000000;0E-8;7.77000000;30.00000000;;29.99000000;;17.70000000;0.00100000;0.79400000;PUSOBR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;ANTA;86;128;2018-09-27;251.17000000;233.04000000;67.00000000;154.00000000;92.00000000;0E-8;0E-8;92.00000000;56.00000000;181.10000000;119.59000000;56.57000000;;10.46800000;PBANTA
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;SIMPLICIO;87;129;2018-09-27;250.96000000;138.00000000;;56.00000000;56.00000000;0E-8;0E-8;56.00000000;0E-8;0.02000000;56.00000000;0E-8;;;PBUSSI
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;ILHA POMBOS;88;130;2018-09-27;139.87000000;105.51000000;;176.25000000;181.00000000;0E-8;;181.00000000;;210.31000000;148.80000000;30.14000000;0.04400000;11.25000000;PBILHP
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SANTANA;89;181;2018-09-27;363.18000000;;76.88000000;13.89000000;;0E-8;;0E-8;;5.38000000;57.85000000;1.71000000;;;RPSANT
SE;Sudeste/Centro-Oeste;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;SUDESTE;VIGARIO;90;182;2018-09-27;398.29000000;362.76000000;;110.24400000;;0E-8;;117.00000000;;266.00000000;57.85000000;;;0E-8;PBVIG
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;NILO PEÇANHA;91;131;2018-09-27;;;;97.00000000;97.00000000;;;97.00000000;;1.49000000;57.85000000;;;0.03000000;RLNPEC
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;TOCOS;92;180;2018-09-27;442.40000000;;14.52000000;3.80000000;;0E-8;0E-8;3.80000000;3.80000000;3.67000000;;3.67000000;;0.03000000;RPTOCO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;LAJES;93;124;2018-09-27;412.57000000;;84.06000000;3.76000000;;0E-8;;7.00000000;-4.00000000;1.49000000;5.16000000;1.49000000;0.18200000;0.03000000;RLLAJE
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;FONTES;94;132;2018-09-27;;;;3.76000000;29.00000000;;;29.00000000;;1.49000000;5.16000000;;;0.03000000;RLFONT
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;PEREIRA PASSOS;95;133;2018-09-27;86.13000000;47.76000000;;3.76000000;121.00000000;0E-8;;121.00000000;;1.49000000;63.00000000;;0.01900000;0.03000000;RLPPAS
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;BARRA BRAUNA;96;185;2018-09-27;;;;;;;;;;32.56999969;;;;;PBBBRA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;BATALHA;106;20;2018-09-27;792.44600000;755.12000000;38.64000000;16.01000000;65.00000000;0E-8;0E-8;65.00000000;0E-8;26.14000000;;26.14000000;3.03300000;3.49400000;PNUSBL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;S.DO FACÃO;107;21;2018-09-27;743.05000000;675.20000000;35.11000000;81.48000000;207.00000000;0E-8;0E-8;207.00000000;0E-8;42.57000000;;16.36000000;2.38600000;4.90600000;PNUHSF
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;EMBORCAÇÃO;108;24;2018-09-27;628.08000000;522.25000000;18.00000000;264.78000000;687.00000000;0E-8;;687.00000000;;107.32000000;;64.06000000;3.15500000;20.33200000;PREMBO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;NOVA PONTE;109;25;2018-09-27;786.36000000;695.55000000;16.62000000;63.20000000;187.00000000;0E-8;;187.00000000;;71.77000000;;71.77000000;3.36600000;3.80400000;PRNPON
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;MIRANDA;110;26;2018-09-27;694.66000000;624.15000000;54.27000000;209.74000000;249.00000000;0E-8;;249.32000000;;77.22000000;;3.36000000;0.62800000;5.96200000;ARMIRA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;C.BRANCO-1;111;27;2018-09-27;623.97000000;564.37000000;95.65000000;253.55000000;180.00000000;0E-8;7.00000000;187.00000000;;78.70000000;;0.42000000;0.47700000;6.62000000;PNCPB1
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;C.BRANCO-2;112;28;2018-09-27;564.83000000;517.84000000;;189.25000000;230.00000000;0E-8;;230.00000000;;82.34000000;;1.01000000;0.93000000;8.16400000;PNCPB2
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA-4;113;29;2018-09-27;838.97800000;771.60000000;33.17000000;12.18000000;105.00000000;3.00000000;;108.00000000;;20.71000000;;20.71000000;4.76500000;2.66400000;PNUCB4
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA-3;114;203;2018-09-27;769.58000000;730.11000000;36.65000000;111.32000000;160.00000000;10.00000000;;170.00000000;0E-8;27.59000000;;6.46000000;1.64800000;3.11800000;PNUCB3
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA;115;30;2018-09-27;578.52000000;516.08000000;24.44000000;215.03000000;267.00000000;0E-8;0E-8;267.00000000;0E-8;88.94000000;;58.16000000;0.61800000;7.88800000;COCORU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;ITUMBIARA;116;31;2018-09-27;503.51000000;435.09000000;23.21000000;1197.89000000;1484.00000000;0E-8;0E-8;1484.00000000;0E-8;372.21000000;;79.24000000;7.85700000;49.17400000;PRITUM
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;C. DOURADA;117;32;2018-09-27;431.25000000;398.12000000;;1447.74000000;1332.00000000;0E-8;;1332.00000000;;405.94000000;;23.25000000;1.51200000;51.99200000;PRCDOU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;SÃO SIMÃO;118;33;2018-09-27;393.14000000;327.18000000;22.09000000;1695.69000000;2394.00000000;0E-8;;2398.00000000;;792.63000000;;364.06000000;9.63700000;82.04800000;PRSSIM
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CACU;119;311;2018-09-27;475.41000000;448.19000000;19.70000000;76.89000000;68.00000000;0E-8;0E-8;68.00000000;0E-8;78.02000000;;78.02000000;0.32400000;0.54800000;PNCACU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;B.COQUEIROS;120;312;2018-09-27;446.70000000;410.01000000;;67.24000000;70.00000000;0E-8;0E-8;70.00000000;0E-8;80.09000000;;3.20000000;0.49700000;0.56800000;PNUHBC
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;FOZ DO RIO CLARO;121;315;2018-09-27;353.78000000;327.13000000;;80.07000000;81.00000000;0E-8;0E-8;81.00000000;0E-8;83.56000000;;5.60000000;0.23300000;0.62400000;PNUFRC
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;SALTO;122;262;2018-09-27;446.48000000;394.61000000;;105.10000000;78.00000000;0E-8;0E-8;77.57000000;0E-8;107.74000000;;107.74000000;1.63400000;0.32600000;PNST
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;S.R.VERDINHO;123;241;2018-09-27;370.50000000;326.47000000;;95.90000000;101.00000000;0E-8;;101.00000000;0E-8;113.42000000;;9.57000000;0.77700000;0.37200000;PNSV
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;ESPORA;124;290;2018-09-27;579.01000000;530.70000000;25.55000000;55.18000000;53.00000000;0E-8;0E-8;53.00000000;0E-8;55.79000000;;55.79000000;0.42200000;0.08600000;PNUHES
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;JURUMIRIM;128;47;2018-09-27;561.98800000;532.33000000;24.39000000;116.08000000;263.00000000;0E-8;0E-8;263.00000000;0E-8;119.83000000;;119.83000000;3.67000000;3.37000000;PPJURU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;PIRAJU;129;48;2018-09-27;531.50000000;505.81000000;;258.00000000;257.00000000;0E-8;1.00000000;258.00000000;0E-8;126.45000000;;3.34000000;0.17100000;3.53800000;PPPJU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;CHAVANTES;131;49;2018-09-27;468.73000000;399.19000000;36.29000000;335.78000000;468.00000000;0E-8;0E-8;468.00000000;0E-8;202.89000000;;69.27000000;4.85400000;5.70400000;PPCHAV
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;OURINHOS;132;249;2018-09-27;398.07000000;386.70000000;;437.49000000;253.00000000;183.00000000;2.00000000;438.00000000;0E-8;209.57000000;;3.84000000;0.07100000;5.74200000;PPORI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;SALTO GRANDE CS;133;50;2018-09-27;384.34000000;366.74000000;;538.52000000;461.00000000;70.00000000;0E-8;531.00000000;0E-8;308.90000000;;96.41000000;0.20600000;8.52800000;PPSGCS
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;CANOAS II;134;51;2018-09-27;365.91000000;351.72000000;;527.00000000;527.00000000;0E-8;0E-8;527.00000000;0E-8;319.97000000;;7.56000000;0.36100000;8.79000000;PPCNO2
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;CANOAS I;135;52;2018-09-27;350.60000000;334.46000000;;585.52000000;358.00000000;234.00000000;0E-8;592.00000000;0E-8;339.73000000;;16.11000000;0.41600000;9.13400000;PPCNO1
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;CAPIVARA;137;61;2018-09-27;327.64200000;284.86000000;44.01000000;904.14000000;1020.00000000;271.00000000;0E-8;1291.00000000;0E-8;711.19000000;;261.21000000;5.41400000;17.27400000;PPCAPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;TAQUARUÇU;138;62;2018-09-27;283.54000000;259.00000000;;1339.67000000;1298.00000000;0E-8;0E-8;1298.00000000;0E-8;792.26000000;;52.82000000;0.79900000;18.01400000;PPTAQU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANAPANEMA;ROSANA;139;63;2018-09-27;257.72000000;237.16000000;;1428.25000000;1453.00000000;0E-8;0E-8;1453.00000000;0E-8;962.68000000;;123.84000000;1.79200000;20.61200000;PPROSA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANA;PARANA;I. SOLTEIRA;142;34;2018-09-27;326.84000000;281.10000000;75.29000000;3854.41000000;4661.00000000;0E-8;0E-8;4661.00000000;-138.00000000;2223.17000000;;246.08000000;21.60800000;173.71800000;PNISOL
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;JUPIA;143;45;2018-09-27;279.79000000;258.71000000;;5797.43000000;5602.00000000;0E-8;7.00000000;5609.00000000;;3150.75000000;3115.19000000;367.20000000;5.76900000;247.89200000;PNJUPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;SAO DOMINGOS;144;153;2018-09-27;344.64000000;310.17000000;;125.75000000;122.00000000;126.00000000;0E-8;6.00000000;0E-8;126.07000000;;126.07000000;0.31900000;;PNUHSD
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;PORTO PRIMAVERA;145;46;2018-09-27;257.18000000;237.42000000;;6070.22000000;6306.00000000;0E-8;4.00000000;6309.00000000;;4388.18000000;4352.62000000;944.27001953;17.19800000;265.88800000;PNPPRI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;ITAIPU;ITAIPU;146;66;2018-09-27;219.02000000;;;9196.97000000;9786.00000000;0E-8;;9645.00000000;;8352.23000000;8316.67000000;2520.13000000;0.44500000;300.83000000;PNITAI
