id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;id_reservatorio;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;val_vazaoincrementalbruta
S ;Sul;RES;JACUI          ;SUL                 ;JIERNE;ERNESTINA;69;110;2026-01-13;489.72;457.35;106.74;35.9;14.0;28.0;2.0;44.0;;35.61;;35.61;-0.347;0.0581;35.61
S ;Sul;RCU;JACUI          ;SUL                 ;JIPREA;PASSO REAL;70;111;2026-01-13;323.08;279.26;75.64;275.89;187.0;0.0;0.0;187.0;;274.87;;238.58;-5.042;0.8419;227.55
S ;Sul;FIO;JACUI          ;SUL                 ;JIJACU;JACUI;71;112;2026-01-13;278.84;181.87;79.75;185.08;0.0;183.0;0.0;183.0;;277.7;;1.62;-0.014;0.8713;-2.36
S ;Sul;FIO;JACUI          ;SUL                 ;JIITAU;ITAUBA;72;113;2026-01-13;180.38;95.18;69.73;233.89;231.0;0.0;;231.0;;321.88;;37.48;-0.457;1.4065;50.39
S ;Sul;FIO;JACUI          ;SUL                 ;JIUDFR;D. FRANCISCA;73;114;2026-01-13;93.1;55.35;58.65;268.33;374.0;0.0;0.0;374.0;0.0;365.29;;41.68;-0.525;2.0997;32.75
S ;Sul;FIO;JACUI          ;SUL                 ;JIUHCA;CASTRO ALVES;74;97;2026-01-13;239.93;147.47;93.0;174.33;155.0;22.0;19.0;196.0;0.0;175.06;;175.06;-0.107;0.8413;175.06
S ;Sul;FIO;JACUI          ;SUL                 ;JIUHMC;MONTE CLARO;75;98;2026-01-13;147.07;106.96;6.62;303.85;272.0;47.0;6.0;325.0;0.0;291.58;;98.69;-0.001;2.251;107.01
S ;Sul;FIO;JACUI          ;SUL                 ;JIUHQJ;14 DE JULHO;76;99;2026-01-13;103.75;71.14;75.0;336.76;325.0;4.0;29.0;358.0;0.0;318.87;;12.56;-0.002;2.7403;10.83
S ;Sul;RES;JACUI          ;SUL                 ;JIDVSA;DIVISA;77;;2026-01-13;839.05;;100.95;0.25;;1.0;0.0;1.0;;0.25;;0.25;;;0.25
S ;Sul;RES;JACUI          ;SUL                 ;JIBLNG;BLANG;78;;2026-01-13;792.57;;88.88;11.0;;0.0;11.0;11.0;;10.24;;9.92;;;9.92
S ;Sul;RES;JACUI          ;SUL                 ;JISLRS;SALTO RS;79;;2026-01-13;756.08;;102.33;20.0;;12.0;1.0;13.0;7.0;19.49;;19.49;;;9.0
S ;Sul;FIO;JACUI          ;SUL                 ;OSCNST;CANASTRA;80;87;2026-01-13;540.83;200.53;-9.2;27.0;20.0;0.0;0.0;20.0;;19.0;11.6;19.0;;;20.0
S ;Sul;RCU;PARANAPANEMA   ;IGUACU              ;PPUHMU;GOV JAYME CANET JR;141;57;2026-01-13;631.09;512.2;53.35;110.02;136.0;0.0;18.0;154.0;;118.13;;118.13;-0.98;1.6248;110.66
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHSR;SAO ROQUE;165;88;2026-01-13;756.49;706.63;67.66;197.51;193.0;0.0;0.0;193.0;;198.72;;198.72;0.025;1.1852;198.72
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIGAR;GARIBALDI;166;89;2026-01-13;703.53;659.92;39.48;185.55;202.0;0.0;13.0;215.0;0.0;188.11;;14.01;-0.557;1.769;-9.55
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHCN;CAMPOS NOVOS;167;90;2026-01-13;658.73;478.24;74.6;273.05;333.0;0.0;0.0;333.0;0.0;226.75;;40.35;-0.732;1.811;55.17
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHBG;BARRA GRANDE;168;86;2026-01-13;640.26;480.73;73.65;147.01;195.0;9.0;0.0;204.0;0.0;145.8;;145.8;-1.878;0.661;145.8
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUHMA;MACHADINHO;169;91;2026-01-13;476.64;376.84;75.54;660.81;888.0;0.0;;888.0;;563.86;;132.94;-0.108;3.2919;126.73
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIITÁ;ITÁ;170;92;2026-01-13;368.45;265.08;72.83;1006.52;959.0;0.0;;959.0;;729.71;;139.84;-3.66;5.8584;129.35
S ;Sul;RCU;URUGUAI        ;SUL                 ;PFPFUN;PASSO FUNDO;171;93;2026-01-13;596.69;336.03;86.49;39.3;104.0;0.0;;104.0;;39.75;;39.75;-1.691;1.0213;38.63
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUHMO;MONJOLINHO;172;94;2026-01-13;327.39;265.2;43.42;125.06;131.0;0.0;;131.0;;66.73;;28.43;-0.148;1.1868;21.87
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUHFC;FOZ CHAPECO;173;103;2026-01-13;264.34;212.45;33.68;1257.66;1218.0;76.0;0.0;1294.0;0.0;1050.59;;166.07;-2.3;8.0326;170.47
S ;Sul;RCU;URUGUAI        ;SUL                 ;RIUQQX;QUEBRA QUEIXO;174;95;2026-01-13;545.22;426.85;23.48;62.12;111.0;0.0;1.0;112.0;;62.23;;62.23;0.013;0.1006;62.23
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUSJO;SAO JOSE;175;101;2026-01-13;154.59;133.33;92.0;276.16;266.0;18.0;;284.0;;277.63;;277.63;-0.065;1.9177;278.01
S ;Sul;FIO;URUGUAI        ;SUL                 ;RIUHPJ;PASSO SAO JOAO;176;102;2026-01-13;128.01;99.29;74.25;290.63;295.0;24.0;0.0;319.0;0.0;292.55;;10.37;-0.233;2.3858;6.15
NE;Nordeste;FIO;JEQUITINHONHA  ;NORDESTE            ;JEUITP;ITAPEBI;68;154;2026-01-14;109.63;27.69;63.0;111.96;199.0;0.0;0.0;199.0;0.0;389.33;;63.3;-1.036;1.65;63.3
NE;Nordeste;RCU;PARAGUACU      ;NORDESTE            ;PGUCV;PEDRA DO CAVALO;109;189;2026-01-14;112.25;3.29;70.74;9.0;3.0;0.0;;3.0;13.0;7.44;;7.44;-1.428;6.9532;7.57
NE;Nordeste;RCU;PARNAIBA       ;NORDESTE            ;PIBESP;BOA ESPERANÇA;110;190;2026-01-14;300.68;259.91;40.53;309.39;483.0;0.0;;483.0;;383.75;;383.75;6.911;0.5735;316.87
NE;Nordeste;RCU;SAO FRANCISCO  ;NORDESTE            ;SFSOBR;SOBRADINHO;180;169;2026-01-14;387.55;362.11;43.12;1180.0;1372.0;0.0;;1372.0;;1367.82;;815.82;166.098;65.8448;815.82
NE;Nordeste;RCU;SAO FRANCISCO  ;NORDESTE            ;SFLGON;LUIZ GONZAGA;181;172;2026-01-14;301.21;251.41;40.66;1180.0;962.0;0.0;;962.0;;1358.16;;0.0;43.814;135.8794;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFMOXO;APOLONIO SALES;182;173;2026-01-14;251.5;230.24;74.64;918.43;100.0;0.0;;100.0;830.0;1358.16;;0.0;;138.919;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFP123;P. AFONSO 1,2,3;183;174;2026-01-14;230.12;138.29;94.9;113.84;115.0;0.0;;115.0;;1358.16;;0.0;0.314;138.989;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFPAF4;P. AFONSO 4;184;175;2026-01-14;251.3;137.7;64.59;806.85;830.0;0.0;;830.0;;1358.16;;0.0;;2.4987;
NE;Nordeste;FIO;SAO FRANCISCO  ;NORDESTE            ;SFXING;XINGO;185;178;2026-01-14;137.72;14.62;65.85;945.0;861.0;0.0;;861.0;;1403.5;;0.0;3.774;139.3965;
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AAUCCA;CACHOEIRA CALDEIRAO;1;204;2026-01-14;58.27;41.83;96.7;214.87;230.0;2.0;;232.0;;233.72;;233.72;0.921;;215.79
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AMUHCN;COARACY NUNES;2;280;2026-01-14;41.9;20.96;94.5;234.14;189.0;0.0;;189.0;;236.13;;0.71;;0.0;3.18
N ;Norte;FIO;ARAGUARI       ;MANAUS-AMAPA        ;AAFGO;FERREIRA GOMES;3;284;2026-01-14;20.45;1.98;14.48;181.0;181.0;0.0;;181.0;;239.79;;1.89;0.359;0.01;-11.71
N ;Norte;RCU;AMAZONAS       ;MANAUS-AMAPA        ;AMUHBB;BALBINA;10;277;2026-01-14;48.78;25.4;50.06;513.0;513.0;0.0;;513.0;;593.77;;593.77;27.315;0.04;540.36
N ;Norte;RCU;AMAZONAS       ;BELO MONTE          ;CRCURU;CURUA-UNA;16;272;2026-01-14;27.27;10.75;20.24;121.67;152.0;0.0;;152.0;;128.65;;128.65;0.437;0.06;122.17
N ;Norte;FIO;AMAZONAS       ;MANAUS-AMAPA        ;AMSAJ;STO ANTONIO DO JARI;17;286;2026-01-14;29.12;2.26;2.08;274.0;274.0;0.0;0.0;274.0;;288.35;;288.35;0.477;0.9294;275.41
N ;Norte;FIO;AMAZONAS       ;BELO MONTE          ;AMUSBM;BELO MONTE;18;288;2026-01-14;95.23;3.77;60.72;0.0;5867.0;0.0;0.0;5867.0;0.0;0.0;4866.1;0.0;0.0;;0.0
N ;Norte;FIO;AMAZONAS       ;BELO MONTE          ;AMUSPM;PIMENTAL;19;314;2026-01-14;96.19;82.98;44.28;5982.62;1097.0;0.0;8.0;1105.0;5502.83;5936.88;1070.78;5936.88;0.0;6.851;5989.47
N ;Norte;FIO;TOCANTINS      ;NORTE               ;TOUHET;ESTREITO;218;267;2026-01-14;154.26;133.02;61.85;3145.32;3871.0;0.0;;3871.0;;3577.87;;1394.92;2.707;11.5768;1220.84
N ;Norte;RCU;TOCANTINS      ;NORTE               ;TOTUCU;TUCURUI;219;275;2026-01-14;62.49;5.99;31.83;7100.28;6321.0;0.0;;6321.0;;8283.01;;4462.71;7.812;30.8655;4219.87
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUGUA;GUAPORE;4;196;2026-01-14;479.14;304.49;87.8;38.54;36.0;0.0;3.0;39.0;;39.05;;39.05;0.027;0.0403;38.6
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUHJI;JIRAU;5;285;2026-01-14;90.0;73.97;100.0;24185.0;22233.0;1675.0;277.0;24185.0;0.0;24209.06;;24209.06;-9.506;64.5671;24240.06
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMUSSN;SANTO ANTONIO;6;287;2026-01-14;71.29;54.99;99.2;23693.0;22005.0;1340.0;348.0;23693.0;0.0;24356.4;;525.2;-8.981;64.5671;37.59
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;MADEIRA             ;AMSU;SAMUEL;7;279;2026-01-14;83.88;56.7;35.43;918.81;594.0;0.0;;594.0;;923.57;;923.57;4.319;0.41;923.57
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;MADEIRA             ;AMUHRD;RONDON II;8;276;2026-01-14;266.11;205.07;55.42;169.36;99.0;0.0;26.0;125.0;;170.02;;170.02;0.375;0.2803;170.02
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;MADEIRA             ;AMDA;DARDANELOS;9;310;2026-01-14;213.59;123.25;19.58;517.0;299.0;218.0;0.0;517.0;0.0;517.2;;517.2;0.003;0.2;517.2
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMJRN;JURUENA;11;309;2026-01-14;452.15;416.8;278.41;136.64;108.0;29.0;0.0;137.0;;136.52;;136.52;0.004;2.32;138.96
SE;Sudeste/Centro-Oeste;RCU;AMAZONAS       ;TELES PIRES         ;AMSNPE;SINOP;12;227;2026-01-14;294.1;272.23;14.26;760.4;810.0;30.0;;840.0;;805.31;;805.31;0.0;3.7326;764.13
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMCLR;COLIDER;13;228;2026-01-14;266.83;249.34;-612.86;883.59;678.0;108.0;;786.0;;848.17;;74.81;0.0;3.7326;55.33
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMUHTP;TELES PIRES;14;229;2026-01-14;220.4;162.96;91.64;2797.76;2822.0;10.0;;2832.0;;3186.13;;2185.87;2.138;3.7829;2082.68
SE;Sudeste/Centro-Oeste;FIO;AMAZONAS       ;TELES PIRES         ;AMUSMA;SAO MANOEL;15;230;2026-01-14;161.42;137.17;98.58;2915.0;2896.0;19.0;;2915.0;;3199.16;;19.85;0.0;3.7829;50.45
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCUHEC;CANDONGA;23;139;2026-01-14;327.27;278.17;76.39;62.91;60.0;0.0;2.0;60.0;;63.18;;63.18;-0.043;0.7403;63.61
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;PCGAMO;GUILM. AMORIM;24;192;2026-01-14;494.55;377.16;83.88;42.97;41.0;0.0;2.0;41.0;;36.06;;36.06;-0.015;0.5803;43.53
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCSCAR;SA CARVALHO;25;193;2026-01-14;372.84;256.59;92.86;41.93;40.0;1.0;;41.0;;35.84;;0.81;-0.003;0.59;2.6
SE;Sudeste/Centro-Oeste;RES;DOCE           ;SUDESTE             ;DCSACM;SANTONIO CM;26;193;2026-01-14;359.39;;;65.0;;66.0;;66.0;63.0;;;;;;
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;SASGCM;SALTO GRANDE CM;27;134;2026-01-14;353.41;;68.81;54.0;53.0;1.0;;54.0;;60.9;;60.9;-0.102;0.17;120.07
SE;Sudeste/Centro-Oeste;RCU;DOCE           ;SUDESTE             ;DCPORT;PORTO ESTRELA;28;135;2026-01-14;254.35;204.61;62.77;55.35;66.0;0.0;;66.0;;61.33;;0.0;-0.042;0.19;-65.34
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCUBAG;BAGUARI;29;141;2026-01-14;184.92;165.3;83.02;282.11;249.0;16.0;0.0;265.0;;269.29;;104.57;-0.063;3.49;107.02
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCAIMO;AIMORES;30;143;2026-01-14;89.78;59.81;45.96;413.53;401.0;0.0;16.0;417.0;;333.12;;44.72;-0.25;4.6281;127.42
SE;Sudeste/Centro-Oeste;FIO;DOCE           ;SUDESTE             ;DCMASC;MASCARENHAS;31;144;2026-01-14;60.51;38.55;80.2;520.31;518.0;0.0;;518.0;;415.34;;80.03;-0.065;5.2835;105.82
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRCAMA;CAMARGOS;32;1;2026-01-14;908.19;885.75;54.17;53.43;40.0;0.0;;40.0;;56.54;;56.54;0.013;0.2287;53.67
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRITUT;ITUTINGA;33;2;2026-01-14;885.78;856.27;94.7;45.699;44.0;0.0;0.0;44.0;;56.54;;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRFUNI;FUNIL-MG;34;4;2026-01-14;807.91;766.42;54.92;98.19;110.0;0.0;;110.0;;134.04;;79.14;0.092;0.8884;59.45
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRFURN;FURNAS;35;6;2026-01-14;757.91;671.08;32.25;374.0;374.0;0.0;1.0;374.0;;449.67;;317.27;4.883;4.1132;249.11
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRMMOR;M. MORAES;36;7;2026-01-14;663.69;620.21;77.04;433.18;726.0;0.0;1.0;726.0;;560.44;;91.71;1.179;4.7132;30.7
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRLCBA;L. C. BARRETO;37;8;2026-01-14;620.05;557.98;38.13;734.55;668.0;0.0;0.0;668.0;;587.41;;21.16;0.182;4.7832;7.8
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRJAGU;JAGUARA;38;9;2026-01-14;557.42;513.02;64.0;707.92;885.0;0.0;;885.0;;599.96;;8.76;0.106;4.8229;32.77
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRIGAR;IGARAPAVA;39;10;2026-01-14;511.92;495.16;29.57;1030.32;1064.0;0.0;0.0;1064.0;;632.83;;25.06;0.156;4.9329;211.42
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRVGRA;VOLTA GRANDE;40;11;2026-01-14;494.2;467.03;50.5;1128.83;858.0;0.0;;858.0;;697.75;;55.95;0.653;5.1132;107.65
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;GRPCOL;P. COLOMBIA;41;12;2026-01-14;466.56;443.43;61.56;863.97;687.0;0.0;1.0;687.0;;813.61;;110.72;0.457;6.7484;76.81
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;PDCACO;CACONDE;42;14;2026-01-14;842.91;750.3;40.74;65.18;33.0;0.0;0.0;33.0;;56.23;;56.23;0.131;0.42;65.73
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;PDECUN;E. DA CUNHA;43;15;2026-01-14;664.12;575.94;80.38;58.73;60.0;0.0;0.0;60.0;;84.39;;35.5;0.009;0.69;26.01
SE;Sudeste/Centro-Oeste;FIO;GRANDE         ;PARANA              ;PDLIMO;LIMOEIRO;44;16;2026-01-14;572.58;546.4;92.24;57.19;47.0;0.0;0.0;47.0;;82.99;;1.27;;;-3.0
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRMARI;MARIMBONDO;45;17;2026-01-14;432.72;380.68;19.52;834.92;637.0;0.0;385.0;637.0;;1048.19;;186.02;0.856;17.1026;121.44
SE;Sudeste/Centro-Oeste;RCU;GRANDE         ;PARANA              ;GRAGVL;A. VERMELHA;46;18;2026-01-14;376.82;326.83;29.29;754.98;700.0;0.0;0.0;700.0;;1183.6;;90.69;1.947;20.7481;127.07
SE;Sudeste/Centro-Oeste;FIO;ITABAPOANA     ;SUDESTE             ;ITRSL;ROSAL;66;217;2026-01-14;554.93;360.37;98.57;22.88;21.0;0.0;2.0;23.0;;23.32;;23.32;-0.006;0.12;23.0
SE;Sudeste/Centro-Oeste;RCU;JEQUITINHONHA  ;SUDESTE             ;JEIRAP;IRAPE;67;148;2026-01-14;498.7;329.82;62.63;73.73;50.0;0.0;;50.0;;70.32;;70.32;-0.83;0.13;73.03
SE;Sudeste/Centro-Oeste;FIO;MUCURI         ;SUDESTE             ;MUSCLA;STA.CLARA-MG;81;283;2026-01-14;84.88;33.52;75.82;43.98;39.0;0.0;0.0;39.0;0.0;45.15;;45.15;-0.074;0.6381;44.54
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL ;SUDESTE             ;PBPARA;PARAIBUNA;82;121;2026-01-14;702.57;626.45;34.18;45.79;120.0;0.0;0.0;120.0;;22.82;;22.82;-1.746;0.14;44.18
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL ;SUDESTE             ;PBSTAB;SANTA BRANCA;83;122;2026-01-14;612.58;578.03;34.03;147.46;138.0;0.0;0.0;138.0;;26.73;;3.32;-0.152;0.16;27.57
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL ;SUDESTE             ;PBJAGU;JAGUARI;84;120;2026-01-14;611.82;556.7;34.94;8.83;22.0;5.0;0.0;27.0;8.0;18.91;;18.91;-0.451;0.1;8.48
SE;Sudeste/Centro-Oeste;RCU;PARAIBA DO SUL ;SUDESTE             ;PBFUNI;FUNIL;85;123;2026-01-14;451.14;394.5;22.48;151.05;172.0;0.0;0.0;172.0;;85.47;;29.68;-0.332;6.6871;23.15
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL ;SUDESTE             ;PBSTAC;SANTA CECILIA;86;125;2026-01-14;352.81;349.14;89.2;225.58;;87.0;;87.0;138.0;171.67;;91.32;-0.014;7.3471;41.22
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PBPCDA;PICADA;87;126;2026-01-14;659.05;525.94;69.09;13.58;12.0;0.0;1.0;13.0;;13.61;;13.61;-0.013;0.06;13.63
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PUSOBR;SOBRAGI;88;127;2026-01-14;437.1;355.42;66.67;40.0;31.0;9.0;0.0;40.0;0.0;30.38;;16.91;-0.001;0.8597;28.22
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL ;SUDESTE             ;PBANTA;ANTA;89;128;2026-01-14;251.26;233.13;76.0;185.46;93.0;3.0;1.0;96.0;47.49;271.64;130.31;56.22;;9.2348;75.74
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PBUSSI;SIMPLICIO;90;129;2026-01-14;250.3;137.91;76.89;47.5;52.0;0.0;1.0;52.0;;0.0;47.49;0.0;;;0.0
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PBILHP;ILHA POMBOS;91;130;2026-01-14;139.93;105.14;96.74;148.89;146.0;0.0;0.0;146.0;;292.32;150.99;22.85;0.024;9.3939;11.91
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL ;SUDESTE             ;RPSANT;SANTANA;92;181;2026-01-14;362.67;;51.26;-16.55;;0.0;0.0;0.0;135.0;33.81;118.27;10.75;;;-18.58
SE;Sudeste/Centro-Oeste;RBB;PARAIBA DO SUL ;SUDESTE             ;PBVIG;VIGARIO;93;182;2026-01-14;398.47;;81.1;135.26;;124.0;;124.0;;0.0;118.27;0.0;;0.0;135.26
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;RLNPEC;NILO PEÇANHA;94;131;2026-01-14;398.1;86.81;;111.0;111.0;;;111.0;;10.85;118.27;0.0;0.0;0.03;-12.97
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL ;SUDESTE             ;RPTOCO;TOCOS;95;180;2026-01-14;444.98;;39.25;9.98;;2.0;2.0;2.0;3.0;23.06;;23.06;;0.03;10.01
SE;Sudeste/Centro-Oeste;RES;PARAIBA DO SUL ;SUDESTE             ;RLLAJE;LAJES;96;124;2026-01-14;412.67;;84.68;3.76;;0.0;;7.0;-3.0;10.85;33.92;10.85;-0.406;0.03;0.38
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;RLFONT;FONTES;97;132;2026-01-14;412.66;89.64;;3.76;23.0;;;23.0;;10.85;17.0;0.0;0.0;0.03;-107.24
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;RLPPAS;PEREIRA PASSOS;98;133;2026-01-14;86.31;47.87;94.9;3.76;129.0;0.0;;129.0;;10.85;135.27;;-0.016;0.03;-4.583
SE;Sudeste/Centro-Oeste;FIO;PARAIBA DO SUL ;SUDESTE             ;PBBBRA;BARRA BRAUNA;99;185;2026-01-14;150.65;126.11;31.07;40.97;39.0;0.0;;39.0;;43.35;;43.35;-0.03;1.7542;42.69
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUSBL;BATALHA;111;20;2026-01-14;792.81;755.34;41.01;86.63;56.0;0.0;0.0;56.0;;87.08;;87.08;-0.074;0.12;86.67
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUHSF;S.DO FACÃO;112;21;2026-01-14;746.04;675.12;47.66;143.0;143.0;0.0;0.0;143.0;;145.47;;54.52;0.299;0.2;87.71
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PREMBO;EMBORCAÇÃO;113;24;2026-01-14;642.07;519.7;45.7;310.27;134.0;0.0;;134.0;;436.88;;281.14;-0.061;0.9874;182.21
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PRNPON;NOVA PONTE;114;25;2026-01-14;792.85;696.59;29.98;163.9;272.0;0.0;;272.0;;190.81;;190.81;1.496;0.74;166.13
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;ARMIRA;MIRANDA;115;26;2026-01-14;695.49;624.6;82.42;313.01;371.0;0.0;;371.0;;200.57;;10.78;0.131;0.8;53.95
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNCPB1;C.BRANCO-1;116;27;2026-01-14;623.64;565.91;48.06;387.44;334.0;55.0;7.0;396.0;0.0;202.44;;1.35;0.023;0.81;27.93
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNCPB2;C.BRANCO-2;117;28;2026-01-14;564.87;518.66;56.66;383.81;394.0;0.0;;394.0;;208.19;;3.23;0.042;0.83;-8.84
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUCB4;CORUMBA-4;118;29;2026-01-14;839.06;771.38;34.59;119.0;113.0;6.0;;119.0;;124.29;;124.29;1.111;0.64;120.75
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNUCB3;CORUMBA-3;119;203;2026-01-14;769.42;730.33;32.77;138.0;123.0;15.0;0.0;138.0;0.0;142.42;;25.77;0.27;0.7503;16.55
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;COCORU;CORUMBA;120;30;2026-01-14;584.54;515.93;47.15;348.05;358.0;0.0;0.0;358.0;;361.64;;231.89;0.031;1.4603;158.12
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PRITUM;ITUMBIARA;121;31;2026-01-14;506.56;434.45;33.99;994.31;670.0;0.0;0.0;670.0;;1325.18;;254.1;1.108;5.17;108.72
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PRCDOU;C. DOURADA;122;32;2026-01-14;430.98;397.09;81.48;624.87;711.0;20.0;;731.0;;1387.81;;25.02;0.298;5.4803;-68.69
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PRSSIM;SÃO SIMÃO;123;33;2026-01-14;394.54;326.56;33.95;1331.0;1331.0;0.0;;1331.0;;1914.72;;446.35;2.397;14.1652;676.42
SE;Sudeste/Centro-Oeste;RCU;PARANAIBA      ;PARANA              ;PNCACU;CACU;124;311;2026-01-14;476.81;448.68;90.07;137.19;103.0;0.0;;103.0;;114.52;;114.52;0.08;0.37;137.64
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNUHBC;B.COQUEIROS;125;312;2026-01-14;447.79;410.13;88.98;100.93;98.0;0.0;;98.0;;116.54;;4.74;0.116;0.4;-2.93
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNUFRC;FOZ DO RIO CLARO;126;315;2026-01-14;353.81;327.1;90.01;106.22;109.0;0.0;;109.0;;119.17;;8.84;-0.057;0.4497;-2.18
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNST;SALTO;127;262;2026-01-14;446.5;394.85;100.0;126.91;96.0;0.0;0.0;96.0;0.0;115.49;;115.49;0.366;0.2597;127.54
SE;Sudeste/Centro-Oeste;FIO;PARANAIBA      ;PARANA              ;PNSV;S.R.VERDINHO;128;241;2026-01-14;370.36;326.6;85.37;105.94;116.0;0.0;0.0;116.0;0.0;114.07;;9.63;0.184;0.3097;7.92
